latitude,longitude,rwi,error
14.1259215,109.1271973,0.681,0.476
21.0947502,105.4797363,0.466,0.457
22.4414945,102.2717285,-0.991,0.396
16.8360897,106.9958496,0.402,0.413
9.2214045,105.3918457,0.508,0.429
12.5867322,108.1823730,0.721,0.402
12.3721972,107.7868652,0.140,0.416
23.3119906,105.3039551,0.555,0.380
20.9306583,106.5563965,1.002,0.439
11.5338520,106.5344238,-0.202,0.388
23.2312505,105.4797363,0.541,0.357
21.7492955,106.8640137,0.390,0.382
12.7153674,108.1384277,-0.525,0.406
22.4414945,103.4802246,-0.090,0.404
20.2312743,105.7214355,0.299,0.402
22.7863104,104.1613770,-0.268,0.389
10.4121830,105.4797363,-0.009,0.390
17.2772184,106.4465332,0.270,0.426
11.9211029,106.5563965,-0.217,0.404
11.9211029,107.2595215,-0.476,0.373
20.5196439,106.2268066,0.337,0.410
22.7255234,105.9191895,-0.575,0.375
20.6841834,105.5017090,0.171,0.390
15.8028247,108.1384277,-0.215,0.408
10.9304048,106.8200684,1.235,0.456
11.5338520,107.3693848,0.256,0.406
9.5682508,105.6774902,0.086,0.402
14.6579971,107.9626465,-0.424,0.397
20.9306583,107.1716309,0.419,0.518
9.6765684,105.8972168,-0.120,0.402
21.6472167,105.3479004,-0.729,0.385
11.7920798,108.3801270,-0.048,0.416
23.0291870,105.6774902,-0.370,0.412
21.3814746,107.3693848,-0.086,0.446
22.6849838,105.9191895,-0.556,0.356
13.6353101,108.1164551,-0.029,0.445
10.4770087,105.3039551,0.091,0.413
10.1960002,104.9084473,0.515,0.398
9.6982277,105.9631348,0.953,0.425
13.9767151,108.0065918,1.229,0.423
11.0166883,106.9958496,0.672,0.418
11.5123222,106.2048340,-0.575,0.393
14.3389038,109.1052246,0.242,0.410
10.3473437,106.7102051,0.757,0.423
17.2352512,106.4025879,-0.572,0.351
13.6139558,107.6770020,-0.559,0.372
10.6498109,106.1608887,0.081,0.408
11.2753865,107.1276855,-0.226,0.384
19.6529339,104.2712402,-0.635,0.333
13.0794780,107.8747559,0.607,0.424
8.8959258,105.0842285,0.393,0.423
9.4165483,105.9191895,0.167,0.428
11.9855916,107.1057129,-0.050,0.401
21.5246269,107.1276855,-0.164,0.376
11.2753865,108.2043457,-0.353,0.393
14.8067491,108.9514160,0.618,0.448
9.3081485,105.8532715,0.021,0.417
13.7420528,107.6770020,-0.147,0.388
18.7190968,105.4797363,0.351,0.401
12.7153674,108.0065918,0.456,0.421
11.7060306,106.6882324,-0.552,0.404
18.4691886,105.7873535,0.665,0.420
10.1960002,106.3146973,0.492,0.397
10.1527460,106.1828613,0.337,0.409
21.4223895,107.0617676,-0.500,0.393
12.6724962,107.7868652,-0.615,0.411
9.6332456,106.0510254,0.575,0.408
15.0402957,108.9074707,0.268,0.406
19.3007745,104.7106934,-0.389,0.324
10.3041101,105.4797363,1.316,0.415
10.4337931,106.8420410,-0.511,0.377
13.1650736,108.0065918,-0.285,0.418
11.9211029,108.2922363,-0.290,0.395
18.4483464,105.7873535,0.689,0.421
21.2381821,106.9299316,0.474,0.402
9.7415422,105.4797363,0.301,0.416
11.9211029,107.4353027,-0.247,0.368
21.2996102,104.7985840,0.086,0.376
19.9836736,105.4357910,0.066,0.401
10.6929962,105.9631348,-0.482,0.376
21.5041851,107.8747559,0.005,0.455
11.9426009,107.8308105,-0.327,0.424
13.6139558,108.5119629,-0.342,0.313
19.3837043,104.0954590,-0.577,0.334
9.7415422,105.6335449,0.352,0.415
9.0261526,104.8864746,0.311,0.417
