latitude,longitude,rwi,error
13.7633955,-86.7370605,-0.729,0.299
12.9081979,-84.6057129,-0.022,0.320
11.4907908,-85.9020996,-0.403,0.385
13.2078602,-86.4294434,-0.378,0.344
12.2433913,-86.7810059,-0.236,0.345
13.0580745,-84.2102051,-0.330,0.323
12.8867796,-84.5837402,-0.595,0.305
14.0833011,-85.4846191,-0.479,0.306
11.7490585,-84.2102051,-0.391,0.372
11.2538371,-84.7155762,-0.335,0.443
11.3400249,-84.2541504,-0.506,0.317
13.3147939,-85.8142090,-0.514,0.354
11.1891794,-84.9792480,-0.501,0.335
13.5712413,-86.2536621,-0.861,0.348
12.5009395,-86.0339355,-0.694,0.423
13.0580745,-86.2756348,-0.365,0.448
11.5553801,-85.9680176,-0.481,0.302
14.1898373,-84.2761230,-0.521,0.308
11.3400249,-84.7155762,-0.755,0.357
13.0580745,-84.1882324,-0.512,0.308
11.4261866,-86.0119629,-0.015,0.393
12.9296144,-84.4519043,-0.731,0.306
13.6993616,-86.0119629,-0.600,0.319
11.3615678,-84.5397949,-0.576,0.332
14.6367386,-84.5397949,-0.658,0.328
12.3721972,-83.9025879,-0.328,0.347
13.3575541,-86.0778809,-0.497,0.343
13.6780130,-84.5837402,-0.101,0.459
12.4365763,-85.9680176,-0.473,0.562
13.5071552,-84.5837402,-0.668,0.304
13.5498812,-85.7482910,-0.511,0.298
13.9553920,-83.9025879,-0.815,0.309
12.3721972,-85.0231934,-0.748,0.348
14.3389038,-84.2102051,-0.964,0.309
12.5867322,-87.0007324,0.439,0.402
12.5223904,-84.9792480,-0.563,0.333
12.4365763,-85.8142090,-0.506,0.376
13.2934109,-85.4846191,-0.380,0.321
13.1864679,-85.3967285,-0.158,0.297
13.9767151,-85.6384277,-0.474,0.318
12.1789647,-84.3420410,-0.054,0.431
13.2292507,-86.1218262,-0.293,0.377
13.4003068,-85.0671387,-0.917,0.315
13.4430519,-85.0231934,-0.376,0.300
13.6139558,-85.7702637,-0.669,0.357
11.7920798,-86.4514160,-0.732,0.343
13.0366691,-83.9904785,-0.461,0.309
12.1789647,-86.0998535,0.678,0.465
12.8010881,-85.7482910,-0.305,0.347
12.3721972,-84.4299316,-0.533,0.316
12.5223904,-84.2102051,-0.835,0.315
13.6353101,-85.4406738,-0.654,0.325
12.5867322,-85.9460449,-0.265,0.431
13.5285192,-84.5397949,-0.553,0.305
13.3789314,-85.4846191,-0.520,0.297
13.0152618,-84.4519043,-0.888,0.306
